date,hospital_id,drug_atc_code,drug_name,qty_ordered,qty_used,qty_wasted,patient_visits,avg_lead_time_days,unit_cost_eur,pathology_focus,region,hospital_size_beds,is_rural
2024-08-01,HOSP_002,L01XA01,Cisplatin,95,72,23,902,5,350.0,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,L01XA01,Cisplatin,104,81,23,781,7,350.0,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,L01XA01,Cisplatin,103,78,25,860,4,350.0,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,L01XA01,Cisplatin,101,76,25,712,5,350.0,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,L01XA01,Cisplatin,101,76,25,670,7,350.0,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,L01FG01,Bevacizumab,51,39,12,823,6,2500.0,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,L01FG01,Bevacizumab,50,38,12,811,7,2500.0,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,L01FG01,Bevacizumab,52,40,12,671,5,2500.0,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,L01FG01,Bevacizumab,51,39,12,778,7,2500.0,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,L01FG01,Bevacizumab,45,35,10,757,7,2500.0,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,L01FG01,Bevacizumab,48,39,9,757,6,2500.0,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,L01FG01,Bevacizumab,51,41,10,870,8,2500.0,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,L01FG01,Bevacizumab,44,34,10,757,4,2500.0,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,L01FG01,Bevacizumab,46,37,9,763,7,2500.0,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,L01FG01,Bevacizumab,44,37,7,710,5,2500.0,oncology,Auvergne-Rhône,450,False
2023-11-01,HOSP_002,L01FG01,Bevacizumab,48,38,10,614,8,2500.0,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,L01FG01,Bevacizumab,51,41,10,739,6,2500.0,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,L01FG01,Bevacizumab,54,41,13,754,4,2500.0,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,L01FG01,Bevacizumab,52,43,9,719,5,2500.0,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,L01FG01,Bevacizumab,50,38,12,758,8,2500.0,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,L01FG01,Bevacizumab,45,38,7,688,4,2500.0,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,L01FG01,Bevacizumab,48,36,12,890,4,2500.0,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,L01FG01,Bevacizumab,47,37,10,806,4,2500.0,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,L01FG01,Bevacizumab,50,38,12,798,6,2500.0,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,L01FG01,Bevacizumab,45,36,9,873,6,2500.0,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,L01FG01,Bevacizumab,45,37,8,734,7,2500.0,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,L01FG01,Bevacizumab,49,40,9,841,5,2500.0,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,L01FG01,Bevacizumab,45,35,10,738,8,2500.0,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,L01FG01,Bevacizumab,46,38,8,784,4,2500.0,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,N02BE01,Paracetamol,1589,1498,91,747,8,0.5,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,N02BE01,Paracetamol,1809,1725,84,937,6,0.5,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,N02BE01,Paracetamol,1947,1852,95,806,5,0.5,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,N02BE01,Paracetamol,1589,1509,80,715,7,0.5,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,N02BE01,Paracetamol,1556,1490,66,703,8,0.5,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,N02BE01,Paracetamol,1729,1639,90,840,5,0.5,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,N02BE01,Paracetamol,1857,1775,82,1030,4,0.5,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,N02BE01,Paracetamol,1886,1802,84,899,7,0.5,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,N02BE01,Paracetamol,1548,1467,81,865,6,0.5,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,N02BE01,Paracetamol,1393,1313,80,855,6,0.5,oncology,Auvergne-Rhône,450,False
2023-11-01,HOSP_002,N02BE01,Paracetamol,1823,1716,107,673,6,0.5,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,N02BE01,Paracetamol,1799,1740,59,799,4,0.5,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,N02BE01,Paracetamol,1712,1621,91,652,7,0.5,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,N02BE01,Paracetamol,1642,1585,57,755,4,0.5,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,N02BE01,Paracetamol,1628,1549,79,835,5,0.5,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,N02BE01,Paracetamol,1632,1546,86,646,7,0.5,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,N02BE01,Paracetamol,1736,1658,78,803,6,0.5,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,N02BE01,Paracetamol,1595,1536,59,904,8,0.5,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,N02BE01,Paracetamol,1847,1777,70,839,7,0.5,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,N02BE01,Paracetamol,1969,1879,90,857,8,0.5,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,N02BE01,Paracetamol,1432,1349,83,898,5,0.5,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,N02BE01,Paracetamol,1577,1515,62,869,6,0.5,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,N02BE01,Paracetamol,1863,1752,111,782,6,0.5,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,N02BE01,Paracetamol,1687,1620,67,833,7,0.5,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,N02AA01,Morphine,146,139,7,818,6,12.0,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,N02AA01,Morphine,154,148,6,753,6,12.0,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,N02AA01,Morphine,140,135,5,680,8,12.0,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,N02AA01,Morphine,120,114,6,711,6,12.0,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,N02AA01,Morphine,136,131,5,749,5,12.0,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,N02AA01,Morphine,151,146,5,922,7,12.0,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,N02AA01,Morphine,147,142,5,972,4,12.0,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,N02AA01,Morphine,139,133,6,785,4,12.0,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,N02AA01,Morphine,154,146,8,823,4,12.0,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,N02AA01,Morphine,138,130,8,770,4,12.0,oncology,Auvergne-Rhône,450,False
2023-11-01,HOSP_002,N02AA01,Morphine,142,137,5,755,4,12.0,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,N02AA01,Morphine,128,120,8,654,7,12.0,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,N02AA01,Morphine,147,140,7,914,7,12.0,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,N02AA01,Morphine,147,141,6,763,5,12.0,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,N02AA01,Morphine,141,135,6,821,5,12.0,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,N02AA01,Morphine,142,134,8,843,7,12.0,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,N02AA01,Morphine,150,143,7,709,7,12.0,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,N02AA01,Morphine,151,145,6,744,5,12.0,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,N02AA01,Morphine,159,153,6,785,6,12.0,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,N02AA01,Morphine,166,156,10,869,8,12.0,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,N02AA01,Morphine,146,137,9,803,8,12.0,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,N02AA01,Morphine,135,127,8,738,7,12.0,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,N02AA01,Morphine,145,140,5,567,4,12.0,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,N02AA01,Morphine,110,105,5,882,7,12.0,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,N02AX02,Tramadol,246,233,13,713,7,3.5,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,N02AX02,Tramadol,218,208,10,796,7,3.5,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,N02AX02,Tramadol,231,217,14,719,4,3.5,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,N02AX02,Tramadol,265,255,10,768,5,3.5,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,N02AX02,Tramadol,237,225,12,692,8,3.5,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,N02AX02,Tramadol,277,262,15,820,8,3.5,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,N02AX02,Tramadol,262,247,15,888,4,3.5,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,N02AX02,Tramadol,235,227,8,721,7,3.5,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,N02AX02,Tramadol,239,229,10,730,6,3.5,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,N02AX02,Tramadol,253,243,10,658,6,3.5,oncology,Auvergne-Rhône,450,False
2023-11-01,HOSP_002,N02AX02,Tramadol,240,229,11,718,4,3.5,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,N02AX02,Tramadol,231,220,11,753,6,3.5,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,N02AX02,Tramadol,255,244,11,778,5,3.5,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,N02AX02,Tramadol,239,231,8,819,4,3.5,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,N02AX02,Tramadol,250,239,11,864,6,3.5,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,N02AX02,Tramadol,247,239,8,936,6,3.5,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,N02AX02,Tramadol,228,217,11,649,6,3.5,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,N02AX02,Tramadol,308,295,13,895,4,3.5,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,N02AX02,Tramadol,266,255,11,858,5,3.5,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,N02AX02,Tramadol,272,260,12,812,6,3.5,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,N02AX02,Tramadol,238,230,8,831,8,3.5,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,N02AX02,Tramadol,256,244,12,807,8,3.5,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,N02AX02,Tramadol,259,245,14,793,5,3.5,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,N02AX02,Tramadol,291,282,9,747,8,3.5,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,C10AA05,Atorvastatin,309,301,8,688,4,1.8,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,C10AA05,Atorvastatin,298,288,10,895,8,1.8,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,C10AA05,Atorvastatin,313,302,11,942,5,1.8,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,C10AA05,Atorvastatin,300,285,15,813,6,1.8,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,C10AA05,Atorvastatin,299,292,7,847,4,1.8,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,C10AA05,Atorvastatin,300,285,15,810,8,1.8,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,C10AA05,Atorvastatin,299,285,14,682,4,1.8,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,C10AA05,Atorvastatin,245,237,8,762,5,1.8,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,C10AA05,Atorvastatin,327,319,8,853,4,1.8,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,C10AA05,Atorvastatin,302,294,8,763,4,1.8,oncology,Auvergne-Rhône,450,False
2023-11-01,HOSP_002,C10AA05,Atorvastatin,321,308,13,824,6,1.8,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,C10AA05,Atorvastatin,314,301,13,739,5,1.8,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,C10AA05,Atorvastatin,271,259,12,853,5,1.8,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,C10AA05,Atorvastatin,302,293,9,861,5,1.8,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,C10AA05,Atorvastatin,274,268,6,1029,7,1.8,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,C10AA05,Atorvastatin,301,288,13,761,7,1.8,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,C10AA05,Atorvastatin,262,251,11,713,7,1.8,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,C10AA05,Atorvastatin,336,328,8,830,8,1.8,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,C10AA05,Atorvastatin,294,287,7,877,5,1.8,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,C10AA05,Atorvastatin,311,302,9,773,4,1.8,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,C10AA05,Atorvastatin,270,263,7,779,8,1.8,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,C10AA05,Atorvastatin,288,281,7,797,4,1.8,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,C10AA05,Atorvastatin,301,292,9,727,5,1.8,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,C10AA05,Atorvastatin,308,300,8,813,4,1.8,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,C09AA05,Ramipril,268,255,13,792,7,1.5,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,C09AA05,Ramipril,239,229,10,816,6,1.5,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,C09AA05,Ramipril,261,249,12,866,4,1.5,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,C09AA05,Ramipril,264,256,8,736,7,1.5,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,C09AA05,Ramipril,218,207,11,821,4,1.5,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,C09AA05,Ramipril,238,233,5,778,4,1.5,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,C09AA05,Ramipril,241,232,9,716,5,1.5,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,C09AA05,Ramipril,254,246,8,840,4,1.5,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,C09AA05,Ramipril,266,259,7,839,8,1.5,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,C09AA05,Ramipril,251,244,7,817,6,1.5,oncology,Auvergne-Rhône,450,False
2023-11-01,HOSP_002,C09AA05,Ramipril,264,256,8,804,4,1.5,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,C09AA05,Ramipril,251,242,9,815,6,1.5,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,C09AA05,Ramipril,289,278,11,834,6,1.5,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,C09AA05,Ramipril,252,240,12,770,8,1.5,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,C09AA05,Ramipril,256,244,12,772,8,1.5,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,C09AA05,Ramipril,265,253,12,901,6,1.5,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,C09AA05,Ramipril,248,236,12,1016,5,1.5,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,C09AA05,Ramipril,237,232,5,725,6,1.5,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,C09AA05,Ramipril,266,260,6,810,5,1.5,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,C09AA05,Ramipril,263,257,6,714,5,1.5,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,C09AA05,Ramipril,254,248,6,827,4,1.5,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,C09AA05,Ramipril,262,253,9,758,6,1.5,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,C09AA05,Ramipril,233,221,12,846,5,1.5,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,C09AA05,Ramipril,261,249,12,900,8,1.5,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,C07AB07,Bisoprolol,263,250,13,741,5,2.2,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,C07AB07,Bisoprolol,207,200,7,776,5,2.2,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,C07AB07,Bisoprolol,201,192,9,804,6,2.2,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,C07AB07,Bisoprolol,228,223,5,770,7,2.2,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,C07AB07,Bisoprolol,253,243,10,651,7,2.2,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,C07AB07,Bisoprolol,193,184,9,790,8,2.2,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,C07AB07,Bisoprolol,213,206,7,844,6,2.2,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,C07AB07,Bisoprolol,206,200,6,803,5,2.2,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,C07AB07,Bisoprolol,223,217,6,786,5,2.2,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,C07AB07,Bisoprolol,217,210,7,757,7,2.2,oncology,Auvergne-Rhône,450,False
2023-11-01,HOSP_002,C07AB07,Bisoprolol,217,210,7,848,5,2.2,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,C07AB07,Bisoprolol,215,205,10,835,8,2.2,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,C07AB07,Bisoprolol,229,221,8,863,6,2.2,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,C07AB07,Bisoprolol,240,235,5,731,8,2.2,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,C07AB07,Bisoprolol,220,211,9,792,4,2.2,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,C07AB07,Bisoprolol,197,189,8,739,7,2.2,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,C07AB07,Bisoprolol,221,211,10,712,4,2.2,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,C07AB07,Bisoprolol,222,216,6,975,4,2.2,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,C07AB07,Bisoprolol,224,217,7,714,8,2.2,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,C07AB07,Bisoprolol,244,238,6,716,5,2.2,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,C07AB07,Bisoprolol,219,210,9,728,5,2.2,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,C07AB07,Bisoprolol,239,229,10,689,5,2.2,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,C07AB07,Bisoprolol,235,228,7,750,4,2.2,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,C07AB07,Bisoprolol,209,205,4,893,7,2.2,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,R03AC02,Salbutamol,121,102,19,854,5,8.0,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,R03AC02,Salbutamol,139,121,18,827,6,8.0,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,R03AC02,Salbutamol,172,147,25,1097,7,8.0,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,R03AC02,Salbutamol,160,139,21,1020,8,8.0,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,R03AC02,Salbutamol,175,153,22,1103,4,8.0,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,R03AC02,Salbutamol,113,93,20,833,7,8.0,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,R03AC02,Salbutamol,120,104,16,873,5,8.0,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,R03AC02,Salbutamol,102,90,12,951,5,8.0,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,R03AC02,Salbutamol,125,108,17,899,4,8.0,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,R03AC02,Salbutamol,182,162,20,1088,5,8.0,oncology,Auvergne-Rhône,450,False
2023-11-01,HOSP_002,R03AC02,Salbutamol,173,144,29,1277,6,8.0,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,R03AC02,Salbutamol,150,133,17,1159,6,8.0,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,R03AC02,Salbutamol,141,124,17,893,4,8.0,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,R03AC02,Salbutamol,153,127,26,759,4,8.0,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,R03AC02,Salbutamol,165,148,17,947,7,8.0,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,R03AC02,Salbutamol,164,142,22,989,5,8.0,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,R03AC02,Salbutamol,192,165,27,1174,6,8.0,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,R03AC02,Salbutamol,138,124,14,910,4,8.0,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,R03AC02,Salbutamol,131,111,20,829,7,8.0,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,R03AC02,Salbutamol,134,117,17,778,5,8.0,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,R03AC02,Salbutamol,134,117,17,891,7,8.0,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,R03AC02,Salbutamol,141,125,16,809,5,8.0,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,R03AC02,Salbutamol,186,165,21,1144,8,8.0,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,R03AC02,Salbutamol,151,134,17,1037,8,8.0,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,R03BA02,Budesonide,106,89,17,1021,5,15.0,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,R03BA02,Budesonide,118,106,12,918,4,15.0,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,R03BA02,Budesonide,141,123,18,1020,5,15.0,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,R03BA02,Budesonide,133,117,16,968,6,15.0,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,R03BA02,Budesonide,158,135,23,1108,5,15.0,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,R03BA02,Budesonide,110,91,19,705,7,15.0,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,R03BA02,Budesonide,93,80,13,826,8,15.0,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,R03BA02,Budesonide,122,103,19,720,5,15.0,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,R03BA02,Budesonide,107,92,15,1003,5,15.0,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,R03BA02,Budesonide,154,132,22,948,4,15.0,oncology,Auvergne-Rhône,450,False
2023-11-01,HOSP_002,R03BA02,Budesonide,151,134,17,1015,7,15.0,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,R03BA02,Budesonide,159,132,27,786,7,15.0,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,R03BA02,Budesonide,114,96,18,803,5,15.0,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,R03BA02,Budesonide,108,91,17,677,7,15.0,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,R03BA02,Budesonide,138,117,21,976,4,15.0,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,R03BA02,Budesonide,150,130,20,1035,6,15.0,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,R03BA02,Budesonide,123,109,14,867,7,15.0,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,R03BA02,Budesonide,103,88,15,765,6,15.0,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,R03BA02,Budesonide,109,93,16,847,5,15.0,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,R03BA02,Budesonide,118,100,18,744,7,15.0,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,R03BA02,Budesonide,103,92,11,823,8,15.0,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,R03BA02,Budesonide,119,101,18,946,6,15.0,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,R03BA02,Budesonide,159,140,19,890,8,15.0,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,R03BA02,Budesonide,157,134,23,974,8,15.0,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_002,R03BB04,Tiotropium,94,78,16,651,5,45.0,oncology,Auvergne-Rhône,450,False
2023-02-01,HOSP_002,R03BB04,Tiotropium,100,90,10,808,6,45.0,oncology,Auvergne-Rhône,450,False
2023-03-01,HOSP_002,R03BB04,Tiotropium,126,110,16,980,5,45.0,oncology,Auvergne-Rhône,450,False
2023-04-01,HOSP_002,R03BB04,Tiotropium,132,118,14,1147,6,45.0,oncology,Auvergne-Rhône,450,False
2023-05-01,HOSP_002,R03BB04,Tiotropium,109,95,14,1015,8,45.0,oncology,Auvergne-Rhône,450,False
2023-06-01,HOSP_002,R03BB04,Tiotropium,84,73,11,880,8,45.0,oncology,Auvergne-Rhône,450,False
2023-07-01,HOSP_002,R03BB04,Tiotropium,89,74,15,846,8,45.0,oncology,Auvergne-Rhône,450,False
2023-08-01,HOSP_002,R03BB04,Tiotropium,95,79,16,1008,6,45.0,oncology,Auvergne-Rhône,450,False
2023-09-01,HOSP_002,R03BB04,Tiotropium,88,74,14,862,6,45.0,oncology,Auvergne-Rhône,450,False
2023-10-01,HOSP_002,R03BB04,Tiotropium,113,101,12,1096,8,45.0,oncology,Auvergne-Rhône,450,False
